url,type,Results
classmates.com/directory/public/memberprofile/list.htm?regId=8705302554,benign,0
http://artturo.com/showcase-architecture/hotel-burgau.pdf,defacement,2
kathleenperry.weebly.com/,benign,0
prairiedustfilms.com/,benign,0
en.wikipedia.org/wiki/Peter_Ricq,benign,0
http://www.industrial-automation.ch/index.php?option=com_phocadownload&view=category&id=13:datenblatter&Itemid=18,defacement,2
hellolosangeles.com/,benign,0
people.famouswhy.com/lucinda_bridges/,benign,0
http://www.creuzadema.net/index.php?view=article&catid=39:varie&id=182:in-ricordo-di-rosanna-benzi&tmpl=component&print=1&layout=default&page=,defacement,2
policy.ca/policy-directory/Detailed/Isuma-Canadian-Journal-of-Policy-Research-1209.html,benign,0
en.wikipedia.org/wiki/Gale_katchur,benign,0
askmen.com/celebs/women/actress/caroline-dhavernas/index.html,benign,0
kowindows.com,phishing,1
mediafire.com/?p5n5zpsu5ybn7of,benign,0
sandahlbergman.wordpress.com/2011/08/04/sandahl-bergman-nude/,benign,0
en.wikipedia.org/wiki/Alexander_Gaden,benign,0
genforum.genealogy.com/archambault/all.html,benign,0
publicrecords.com/people-search-records/scott-goff,benign,0
absoluteastronomy.com/topics/International_Tennis_Federation,benign,0
http://www.primariaaxente.ro/index.php?option=com_content&view=article&id=47&Itemid=53,defacement,2
sedl.org/loteced/scenarios/spanish_reflejo.html,benign,0
http://www.modconsolas.com/portal/index.php?limitstart=56,defacement,2
mtlclubs.com/montreal-dance-clubs.php,benign,0
parks.ca.gov/?page_id=25444,benign,0
http://themeforest.net/item/bridge-creative-multipurpose-wordpress-theme/full_screen_preview/7315054,benign,0
http://freesoftpage.de/download.html,defacement,2
facebook.com/group.php?gid=30609116436,benign,0
deadoraliveinfo.com/dead.nsf/anames-nf/Anderson+Herbert,benign,0
http://www.yunnanguolv.com/Yunnan/index.html,defacement,2
http://www.planet-fitness.it/index.php?option=com_content&view=article&id=102&Itemid=87,defacement,2
http://okumaaliskanligi.com/nicin-okumuyoruz/60-nicinokumuyoruz.html?tmpl=component&print=1&layout=default&page=,defacement,2
http://www.srv-woa1.com/identify-customer=GDqXF0H6E2inYlzN6ugnISg5vwN5G6DCweaHE45U7Nso6TuvvK5MYlpvSbActmZF9rw93pz7tz9LU32XyX9azetj7Yk6CZ1QTXt0/,phishing,1
http://www.ifsqc.com/index.php?option=com_content&view=article&id=89&Itemid=115,defacement,2
mondinion.com/Hotels_for_Sale/country/Slovenia/,benign,0
musicnerd.ca/2011/09/monctons-melanie-morgan-featured-on-cbcs-cover-me-canada/,benign,0
absoluteastronomy.com/topics/Claude_Jutra,benign,0
myspace.com/seatownrhythmbluesplayers,benign,0
viarail.ca/en/trains/atlantic-canada/montreal-halifax-ocean/,benign,0
juggle.com/the-bellflower-bunnies,benign,0
youtube.com/watch?v=o7wdt3y3WvU,benign,0
pipl.com/directory/name/Aleksiev,benign,0
academydanceandmusic.com/,benign,0
espn.go.com/nfl/team/_/name/kc/kansas-city-chiefs,benign,0
http://www.eroscarboni.com/index.php?option=com_content&view=article&id=222:interview-of-the-italian-magazine&catid=5:press&Itemid=53,defacement,2
amazon.com/Gamera-Giant-Monster-Eiji-Funakoshi/dp/B0035CVB30,benign,0
redheadstock.deviantart.com/art/Flames-Fire-Photoshop-Brushes-17721488,benign,0
123people.ca/s/trevor+barnes,benign,0
http://www.skshu.com.cn/products/lead_buy.aspx,defacement,2
http://indianexpress.com/article/india/india-others/civil-services-2011-candidates-to-get-extra-chance-this-year/,benign,0
philomathean.org/alumni/philograds/senior-member-roll/,benign,0
shambhalasun.com/sunspace/?p=10825,benign,0
gotickets.com/venues/qc/olympic_stadium_-_montreal.php,benign,0
http://guidartes.com/index.php?page=shop.product_details&category_id=144&flypage=flypage_images.tpl&product_id=804&option=com_virtuemart&Itemid=56,defacement,2
https://medium.com/brasil/como-as-escolas-transformam-criancas-em-adultos-mediocres-d405498a8309?source=trending,benign,0
citizendick.org/2010/07/30/arcade-fire-the-suburbs-album-review-the-only-one-you-need-to-read/,benign,0
http://www.wuesthof-gladiator.de/index.php?option=com_content&view=article&id=67&Itemid=96,defacement,2
http://schertzauto.com/2014/11/09/shop-name-launches-new-website/,malware,3
http://www.autoursdurock.info/index.php?option=com_content&view=article&id=116&Itemid=237,defacement,2
rldwyer-theorist.com/,benign,0
hfboards.com/showthread.php?t=789670,benign,0
http://www.insel-schuetzen.de/index.php?option=com_joomgallery&func=removeall&Itemid=75,defacement,2
flickr.com/photos/truusbobjantoo/4813656668/,benign,0
sefon.ru/letters/ma,benign,0
logitech.com/en-us/gaming/controllers,benign,0
http://www.arado.cz/index.php,defacement,2
answers.yahoo.com/question/index?qid=20090706172734AA1kRZZ,benign,0
scientificamerican.com/article.cfm?id=geothermal-power-plants-could-help-produce-lithium-for-electric-cars,benign,0
search.espn.go.com/jaron-rush/,benign,0
johnbattersbylaw.co.nz,phishing,1
biomedexperts.com/Profile.bme/64193/Jean-Philippe_Azulay,benign,0
wikipedia.atpedia.com/en/articles/m/e/t/Metro_Sports_308a.html,benign,0
http://codep34.fr/index2.php?option=com_wrapper&view=wrapper&Itemid=99,defacement,2
gotigersgo.com/sports/m-baskbl/mtt/mem-m-baskbl-mtt.html,benign,0
http://www.duramerica.com/templates/yoo_page/css/ns1paypal/paypalsucces/index.htm,phishing,1
boardreader.com/thread/Flim_Flam_and_Scrappy_Doo_on_new_episode_egoyhXze747.html,benign,0
topmmanews.com/2010/09/23/john-makdessi-no-bull-from-the-bull/,benign,0
flickr.com/photos/kellergraham/4176935489/,benign,0
william-baker.com/,benign,0
thepenthouselondon.com/,benign,0
blogs.burlingtonfreepress.com/oncampus/tag/peter-child/,benign,0
print-driver.com/,benign,0
sportshl.com/hockey/Daniel_Paille_breakaway_goal_11_1_11/1112326,benign,0
bryant.mcs.schoolinsites.com/?PageName='TeacherPage'&Page='Forms'&iSection='Teachers'&CorrespondingID='12886'&StaffID='12886',benign,0
spiritus-temporis.com/index/nic.html,benign,0
123people.co.uk/s/chris+horrocks,benign,0
findlyrics.com/annabelle-chvostek/resilience/n279457/,benign,0
http://ganar-creditos-gratis-para-habbo.blogspot.com/,phishing,1
http://kerryshacklett.com/index.php?option=com_jevents&task=day.listevents&year=2013&month=01&day=28&Itemid=56,defacement,2
http://otomoto.pl/osobowe/bmw/seria-3/-/325/zNfrCTCAJC38rGmsHeE_EIZi3yhdGmLqoWd2SoM1wAb.b7,benign,0
jehovahs-witness.net/watchtower/child-abuse/216634/1/Victoria-Australia-WTBTS-and-GB-of-JWs-have-shown-themselves-to-be-GUILTY-respecting-previous-noncompliance-with-e2809cWorking-With-Childrene2809d-Laws,benign,0
twitter.com/William_F_Nolan,benign,0
http://casino-slotmachines.com/fruitwinner/fruitwinner.html,defacement,2
cayfestivali.com,phishing,1
metacritic.com/movie/zokkomon,benign,0
data.vanderbilt.edu/rapache/bbplot/KC1-1959-19-1.html,benign,0
worldofwonder.net/2011/02/16/Glamazon/,benign,0
http://www.egejewelry.com/index.php?option=com_weblinks&view=category&id=19:other-resources&Itemid=78,defacement,2
http://www.tastytours.it/index.php?option=com_content&view=article&id=130&Itemid=96&lang=de,defacement,2
en.wikipedia.org/wiki/Honor%C3%A9_Beaugrand,benign,0
mcbw.org/mnservices,benign,0
http://www.hotsource.ch/index.php?option=com_content&view=article&id=92&Itemid=99,defacement,2
toonboomtutorials.com/,benign,0
wn.com/San_Fernando_Valley,benign,0
http://www.newstudy.net/community/Web_nMngr.aspx?acaidx=0&board_idx=338&pn=1&sflag=1&mflag=NOT&where=&keyword=,malware,3
music.yahoo.com/brock-davis/,benign,0
calacademy.org/,benign,0
metacafe.com/watch/yt-jyXnutScDQ8/albert_einstein_speed_painting_by_martin_missfeldt/,benign,0
http://9779.info/%E5%95%86%E6%A0%87%E5%89%AA%E8%B4%B4%E7%94%BB/,malware,3
alacrastore.com/mergers-acquisitions/Aveos_Fleet_Performance_Inc-3871112,benign,0
http://torcache.net/torrent/047D47DFF4DC5CD9BEA6D0F4C57D68F2F2D71205.torrent?title=[kickass.to]night.at.the.museum.secret.of.the.tomb.2014.1080p.brrip.x264.yify,benign,0
essmy.ca/,benign,0
http://hrsbruvi.de/index.php?option=com_content&view=article&id=61&Itemid=89,defacement,2
obermayer.com/offices.php?action=view&id=1,benign,0
http://www.toriyama-k.jp/web-links/39-2009-05-25-15-38-45/18-2012-07-04-12-21-07.html,defacement,2
http://torcache.net/torrent/F3AB2AE3779DD6765D911D1CA76E00A6F2540249.torrent?title=[kickass.to]jupiter.ascending.2015.1080p.3d.bluray.half.sbs.x264.dts.hd.ma.7.1.rarbg,benign,0
http://www.celebrationsoftware.com/controllers/stgeorge/index.htm,phishing,1
http://9779.info/%E7%8C%B4%E5%AD%90%E6%A0%91%E5%8F%B6%E7%B2%98%E8%B4%B4%E7%94%BB/,malware,3
subnoizemusic.com/,benign,0
m.sawbuck.com/property/California/95301_Atwater/9068649-3401-Bert-Crane-Road,benign,0
twelvegauge.bandcamp.com/,benign,0
http://anrsynergy.com/v2/wp-includes/pomo/viewtradeorder.htm,phishing,1
manta.com/c/mtklfsr/tower-landfill,benign,0
en.wikipedia.org/wiki/Kingdom_of_Navarre,benign,0
http://florsiris.com/index.php?option=com_jevents&task=search.form&year=2013&month=01&day=30&Itemid=59,defacement,2
classicmotorcarsonline.com/1957-Chevrolet-Bel-Air.shtml,benign,0
http://comies.nl/index.php/15-mei-gratis-proefles-nlp?el_mcal_month=3&el_mcal_year=2013,defacement,2
http://programsolutionsgroup.com/index.php?option=com_content&view=article&id=48&Itemid=53,defacement,2
talk-sports.net/mlb/girlfriend.aspx/Shaun_Marcum,benign,0
travelpod.com/hotel/Phillips_Beach_Plaza_Hotel-Ocean_City.html,benign,0
http://www.collectif-potager-wimmenau.fr/index.html?page_id=36&replytocom=20,defacement,2
workerscompindiana.com/,benign,0
wn.com/List_of_Canadian_diplomats,benign,0
amkitchenandbath.com/,benign,0
ebay.com/sch/i.html?_nkw=1948+bowman+stan+musial,benign,0
eventful.com/kansascity_mo/events/flannigans-right-hook-/E0-001-032656880-5,benign,0
http://distractify.com/post/related/id/5550ba384a0c4be40984eae3/skip/10/limit/10/back/0,benign,0
rhodaberry.wordpress.com/,benign,0
en.wikipedia.org/wiki/Westmount%E2%80%94Saint-Louis,benign,0
192.com/atoz/people/cornwall/jennifer/,benign,0
ircs.upenn.edu/pinkel/lectures/koch/index.shtml,benign,0
crime.about.com/od/news/a/precious_doe.htm,benign,0
http://aljazeera.net/knowledgegate/opinions/2015/5/10/%D8%A7%D9%84%D9%82%D9%84%D9%85%D9%88%D9%86-%D8%A7%D9%84%D8%B3%D9%88%D8%B1%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%84%D8%B9%D8%A8%D8%A9-%D8%A7%D9%84%D8%AC%D9%8A%D9%88%D8%B3%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D8%A7%D9%84%D9%83%D8%A8%D8%B1%D9%89,benign,0
billboard.com/artist/arcade-fire/627931,benign,0
songlyrics.com/unwritten-law/sorry-lyrics/,benign,0
tvsnark.wordpress.com/2009/06/20/new-message-from-paul-peterson-child-advocate-and-former-child-actor/,benign,0
facebook.com/people/John-Cannon/514472664,benign,0
amazon.com/Other-Double-Standards-Every-Should/dp/1580052452,benign,0
upperstjohn.com/1872/stbruno16.htm,benign,0
dublinstreets.blogspot.com/,benign,0
altmusic.about.com/od/interviews/a/clues.htm,benign,0
washingtonwine.org/wineries/thomas-oneil-cellars/,benign,0
wn.com/samantha?orderby=rating,benign,0
community.livejournal.com/hey_say/591359.html,benign,0
cs.princeton.edu/~funk/,benign,0
jt-sw.com/football/pro/players.nsf/ID/05270147,benign,0
home.comcast.net/~brianmacdonald/rpog/index.htm,benign,0
thebestpizzadough.com,phishing,1
depts.washington.edu/gcra/index.shtml,benign,0
lyngsat-address.com/uz/985-FM-CHMP.html,benign,0
collabinteractive.com/,benign,0
http://www.nhomkinhdep.com/nhom-kinh-chiu-nhiet.html,defacement,2
http://www.oficynafoka.com/index2.php?option=com_virtuemart&page=shop.pdf_output&showpage=shop.browse&pop=1&output=pdf&product_id=0&category_id=21&pop=1,defacement,2
http://dyetr.com/index.php?option=com_content&view=article&id=104:vicdanired&catid=42:haberler,defacement,2
http://www.hafenrocker.de/gaestebuch.html?start=10,defacement,2
property.trovit.ca/for-rent-ville-st-laurent-5-1,benign,0
twitter.com/TFC,benign,0
nytimes.com/2007/07/04/sports/basketball/04walker.html,benign,0
crystalclouds.com/forum/modules.php?name=Tracklists&id=11756,benign,0
http://www.ttc-fuchsstadt.de/index.php?option=com_content&view=article&id=67&Itemid=70,defacement,2
linkedin.com/pub/jean-beckley/2a/780/bba,benign,0
encinofireplace.com/manufacturers.html,benign,0
flixster.com/actor/marguerite-churchill,benign,0
blu-ray-player-review.toptenreviews.com/,benign,0
http://comies.nl/index.php?&el_mcal_month=12&el_mcal_year=2012,defacement,2
bartamaha.com/?p=45833,benign,0
onlinemoviemagazine.com/preview/listing/TaraSpencer/index.html,benign,0
filmdrunk.uproxx.com/2011/11/first-teaser-for-tim-erics-billion-dollar-movie,benign,0
baitmovie.warnerbros.com/,benign,0
aircanadacentre.stadiumhotelnetwork.com/,benign,0
boxrec.com/list_bouts.php?human_id=6965&cat=boxer,benign,0
filmsandtv.com/movies/eddieromero.php,benign,0
reunion.com/michaelmassee/,benign,0
typemaster.goglider.com/,benign,0
sony.com/SCA/outline/computer.shtml,benign,0
jasperindiana.gov/pages.cfm?departmentid=113,benign,0
jenngen.com/fr1/fam02470.htm,benign,0
absoluteastronomy.com/topics/KCWY,benign,0
guitarworld.com/mastodon-unveil-track-listing-hunter,benign,0
thunderandlightningproductions.com/index.php?option=com_content&view=article&id=71:darryl-dawkins-bio&catid=36:bios&Itemid=60,benign,0
http://olx.ro/i2/hobby-sport-turism/carti-muzica-filme/carti/hobby-sport-turism/carti-muzica-filme/carti,benign,0
thesearchenginelist.com/privacy-policy/,benign,0
zimbio.com/Hyderabad+India,benign,0
lifescript.com/doctor-directory/radiology/oklahoma-city-oklahoma-ok-francis-p-cassidy-jr-md.aspx,benign,0
educaedu.ca/schools/lasalle-college-uni65,benign,0
sportsmemorabilia.com/team/san_jose_sharks,benign,0
http://novmet.ru/about-us,defacement,2
loc.gov/film/hrng96la.html,benign,0
worthensworlds.com/,benign,0
holyspiritcatholicchurch.net/parish/,benign,0
http://www.erbab.com/index.php?lang=tr&option=com_content&Itemid=2&format=feed&type=atom,defacement,2
http://tobogo.net/cdsb/board.php?board=unfair&bm=view&no=63&category=&auth=&page=1&search=&keyword=&recom=,benign,0
http://www.lagunasdelcatedral.com/lagunas/index.php?option=com_phocagallery&view=detail&catid=1:lagunas-del-catedral&id=186:img69431&tmpl=component&Itemid=3,defacement,2
elmwoodcem-kc.org/,benign,0
http://oneplus.net/ca_en/support/answer/changing-shipment-method-after-placing-order,benign,0
http://www.kretingosmuziejus.lt/apie-mus.1,defacement,2
ie.linkedin.com/in/davidpatrickkelly,benign,0
http://olx.co.id/i2/hobi-olahraga/koleksi/lain-lain/hobi-olahraga/koleksi/lain-lain,benign,0
biomedexperts.com/Profile.bme/780839/Ingrid_Laurendeau,benign,0
mahalo.com/paul-pierce/,benign,0
reynoldswrestling.com/,benign,0
montrealplus.ca/montreal/venues/chateau-dufresne,benign,0
http://onlineigri.net/podbrani-top-igri,defacement,2
http://hollywoodlife.com/2015/05/01/coffee-beauty-face-masks-body-scrubs-juices-more/,benign,0
wn.com/List_of_heirs_to_the_English_throne,benign,0
chanel.com/fashion/11-search-chanel-store-eyewear,benign,0
nbcactionnews.com/dpp/news/local_news/investigations/epa-moves-to-reuse-bannister-federal-complex-and-avoid-special-superfund-status-,benign,0
http://www.ant-u.com/index.php?option=com_content&view=article&id=12236&catid=48:2010-06-22-06-42-00&Itemid=28,defacement,2
airforce.gov.au/band/,benign,0
ticketnest.net/venues/Kemper-Arena/index.php,benign,0
datpiff.com/Rick-Ross-Goon-Tunes-mixtape.164056.html,benign,0
solapurcorporation.com/,benign,0
scottabbottphotography.com/,benign,0
facebook.com/pages/CHOU-CHOU-DDS/146809732016790?v=info,benign,0
luxemb.info/Missouri/154.html,benign,0
http://sladkiybuket.net/index.php?page=shop.product_details&category_id=5&flypage=flypage_lite_pdf.tpl&product_id=26&option=com_virtuemart&Itemid=55,defacement,2
rootsweb.ancestry.com/~iabiog/benton/hb1878/hb1878.htm,benign,0
eap.mcgill.ca/General/library.htm,benign,0
payscale.com/research/US/School=California_College_of_Podiatric_Medicine/Salary,benign,0
portal.progressiverocks.com/nahp/artic-en/wiki_*,benign,0
http://pcavto.ru/forum/index.php?showtopic=29&st=0,defacement,2
http://babaci.fr/index.php?option=com_content&view=article&id=42:newsflash-4&catid=3:newsflash,defacement,2
shopping.com/Sabah_A_Love_Story_Ruba_Nadda/prices,benign,0
http://www.pclan.us/component/comments/61.html?task=rating.add&category_id=0&293a09f2b36956013ba8b052da82aaaa=1&redirect=L2FydGljbGVzLzcxLWdyZWVuYmVyZy1hc3NvY2lhdGVzLXNlcnZpY2VzLXdlLXByb3ZpZGUuaHRtbA==&score=0.2,defacement,2
en.wikipedia.org/wiki/Category:A.C._Mantova_players,benign,0
ustechsolutions.com/,benign,0
archive.org/details/historiadelnuev00andagoog,benign,0
http://perezhilton.com/2015-05-08-kris-jenner-wants-bruce-jenner-happy/?from=readmore_perezhilton&,benign,0
http://notebookreparatur24.com/index.php/notebook-service/21-mainz.html?tmpl=component&print=1&page=,defacement,2
okcemeteries.net/craig/fairview/fairview.htm,benign,0
ncbi.nlm.nih.gov/pubmed/21482675,benign,0
litl.com/easy-to-use/intuitive-interface.htm,benign,0
charmingindians.blogspot.com/2009/06/hot-air-hostess-pictures-real-life-hot.html,benign,0
gamerswithjobs.com/node/47613,benign,0
bruins.nhl.com/club/player.htm?id=8448566,benign,0
kfc.com/coupons/zipcode.asp,benign,0
http://www.deliaclaudio.it/index.php?option=com_content&view=article&id=104:b-connect&catid=31:eseguiti&Itemid=103,defacement,2
rock.ccim.org/gsword/bible/cmnt/MHC,benign,0
songlyrics.com/timothy-b-schmit-lyrics/,benign,0
runwalkjog.com/auctions/nebraska/102806HowardJohnsonInn.htm,benign,0
bollywoodlyrics.com/music_composer/shankar-ehsaan-loy,benign,0
reunion.com/michaelcarter/8/,benign,0
myspace.com/beth309,benign,0
walkscore.com/MI,benign,0
caryl.com/pressreleases.cfm?pressID=3390&homelink=1,benign,0
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90OL%E3%83%BB%E3%81%8A%E5%A7%89%E3%81%95%E3%82%93%E3%83%BB%E7%97%B4%E5%A5%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FZmOH1HMyGcHARBqj+%E6%B8%8B%E8%B0%B7%E3%82%8A%E3%81%AA+%E7%84%A1%E4%BF%AE%E6%AD%A3+%23ero+%23douga+%23agesage,benign,0
http://www.jardinerie-beloeil.be/index.php?option=com_content&view=article&id=62&Itemid=86,defacement,2
hunterartstudio.com/,benign,0
metrolyrics.com/louie-louie-go-home-lyrics-david-bowie.html,benign,0
en.wikipedia.org/wiki/Deep_Thinkers,benign,0
123people.com/s/kevin+philip,benign,0
http://www.oktoberfestcapannelle.it/index.html,defacement,2
ca.local.yahoo.com/results?stx=hopital%20du%20sacr%C3%A9%20coeur%20de&csz=Montr%C3%A9al%2C%20QC,benign,0
http://akfjsh.com/images/?http://us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&amp;app=com-d3,phishing,1
radiosound.it/topcento.html,benign,0
bandbookinggenius.com/,benign,0
http://stackoverflow.com/questions/21494979/file-upload-not-working-with-rails-4-in-development-using-pow-and-nginx,benign,0
https://privatbank.ua/ua/business/universalnyje-reshenija/kreditnij-limit-na-raschetnij-schet/gtm.start,benign,0
http://peluqueriadeautor.com/index.php?page=shop.product_details&category_id=28&flypage=webempresa_details.tpl&product_id=96&option=com_virtuemart&Itemid=70,defacement,2
http://ctmhost.com/ll/ntasa/3f67cc8f40b9a58ffc17a5d5537e33f2/,phishing,1
glassdoor.com/Job/Bernstein-Rein-Jobs-E23327.htm,benign,0
reference.com/browse/prudence,benign,0
theguruinvestor.com/tag/abby-joseph-cohen/,benign,0
en.wikipedia.org/wiki/Claude_Dauphin,benign,0
http://www.natuurfotovanderhart.nl/natuur-in-polen.html,defacement,2
http://www.allaroundrental.com/index.php?option=com_content&view=article&id=18&Itemid=86,defacement,2
en.wikipedia.org/wiki/Othello_(1952_film),benign,0
bridgehunter.com/nj/burlington/,benign,0
lyricstime.com/dru-down-pimp-of-the-year-lyrics.html,benign,0
tinkersdam.info/,benign,0
todd-jacobs.suite101.com/nfl-preview-2010--houston-texans-a242839,benign,0
yelp.com/biz/pub-at-the-end-of-the-universe-portland,benign,0
alexa.com/siteinfo/cajtng.com,benign,0
nochelatina.com/Articles/3238/Pelicula-Spotlight-Rudo-y-Cursi,benign,0
ritholtz.com/blog/2008/12/chicago-repudiation/,benign,0
http://www.bnrwatersport.nl/occasions/index.php?option=com_content&view=article&id=10&Itemid=43&ObjectID=89,defacement,2
biomedexperts.com/Profile.bme/1626144/Franck_Zinzindohou%C3%A9,benign,0
http://fazenda.gov.br/portal_javascripts/Portal%20MF%20Tema/fckeditor-cachekey7178.js,benign,0
facebook.com/pages/Columbus-Ohio/108450559178997,benign,0
all-acronyms.com/Absa+Bank+is+South+Africa's,benign,0
luminahomecare.com,phishing,1
spokeo.com/Maria+Kirby,benign,0
flagworld.com/news/?tag=miguel-duhamel,benign,0
http://www.immoverw.de/index.php/component/content/article/2-aktuelles/20-anwesenheit-eines-nicht-eigentuemers-in-der-eigentuemerversammlung?tmpl=component&print=1&page=,defacement,2
ranker.com/list/companies-founded-in-montreal/reference,benign,0
allposters.co.uk/-st/Lola-Albright-Posters_c60297_.htm,benign,0
highbeam.com/doc/1P2-4453586.html,benign,0
http://fbcsudbury.com/includes/do/trulia/trulia/index.htm,phishing,1
biz-tie.com,phishing,1
trialwiki.com/mcgee-v-general-motors/,benign,0
youtube.com/watch?v=sFsZW42px50,benign,0
youtube.com/watch?v=Byqx_-sIKAc,benign,0
ebay.com/sch/i.html?_nkw=cliff+arquette&_frs=1&_trksid=p3286.c0.m359,benign,0
http://chambopercussion.com/es/component/content/article/46-folleto,defacement,2
eliteprospects.com/team.php?team=200,benign,0
hotfrog.ca/Companies/Centre-D-hebergement-Emilie-gamelin-Csss-Jeanne-ma,benign,0
4spe.org/student-chapters/ahuntsic-college,benign,0
http://e-loquent.de/index.php/projektmanagement.html,defacement,2
collegesearch.collegeboard.com/search/CollegeDetail.jsp?collegeId=4163&profileId=8,benign,0
http://www.oshinkan.com/fr.feed?type=atom,defacement,2
http://pantherma.eu/index.html?fontstyle=f-smaller,defacement,2
amazon.com/Orality-Literacy-New-Accents-Walter/dp/0415027969,benign,0
http://cookingx2.com/index.php?option=com_cookbook&Itemid=2&func=viewcategory&id=6,defacement,2
yelp.com/biz/aquarius-records-san-francisco,benign,0
http://rateefa.com/wp-admin/widgets.php,defacement,2
https://twitter.com/share?url=http%3A%2F%2Fhubpages.com%2Fhub%2FWhats-the-difference-between-self-esteem-and-confidence&text=Definitions+of+Confidence+%26+Self+Esteem+-+What%27s+the+Difference%3F,benign,0
http://mashable.com/category/world/2015/05/13/code-blue-united-nations-sexual-abuse,benign,0
usa-people-search.com/Find-John-Hancock-GA.aspx,benign,0
citizendia.org/Malayalam_films_of_the_2000s,benign,0
myspace.com/dbengel,benign,0
wikinvest.com/stock/General_Electric_Company_(GE)/NBC_Universal,benign,0
familyoldphotos.com/photo/pennsylvania/14892/northeast-pa-high-school-class-1928,benign,0
people.famouswhy.com/tyler_blackburn/,benign,0
tower.com/france-joli-greatest-hits-cd/wapi/106052004,benign,0
engin.umich.edu/,benign,0
http://www.bruynzeelmultipanel.be/index.php?option=com_content&view=article&id=77&Itemid=90,defacement,2
voxbikol.com/article/gma-network-chairman-and-ceo-speaks-22nd-phil-ad-congress,benign,0
rarbg.com/torrents/filmi/download/1fcd4c2387eb47eb699d26a96917dd43222293cd/torrent.html,benign,0
imdb.com/name/nm1112250/,benign,0
baseball-reference.com/managers/plummbi01.shtml,benign,0
aomin.org/,benign,0
youtube.com/watch?v=j65FEl0r1Ys,benign,0
delarroz.com,phishing,1
answers.yahoo.com/question/index?qid=1006040706145,benign,0
manta.com/ic/mtzqjgd/gb/wright-katie,benign,0
diggstars.com/14-15-17785/wallpaper/Nadia_Giosia_wallapers.html,benign,0
http://www.bestwesternalfaaeropuerto.com/index.php?option=com_content&view=article&id=238&Itemid=147,defacement,2
globalair.com/airport/results.aspx?city=Lowell&state=MA,benign,0
asian.ca/community/,benign,0
sandrorafanelli.com/,benign,0
parnasse.com/dx72csnd.shtml,benign,0
eagleeyehi.com/,benign,0
babynamefacts.com/babynames/namesakes.php?name=Riley,benign,0
prnewswire.com/news-releases/live-nation-and-ticketmaster-entertainment-merger-receives-us-department-of-justice-clearance-82618497.html,benign,0
seesharppress.com/black.html,benign,0
collegeprofiles.com/loyola-chic.html,benign,0
myspace.com/brokenbells,benign,0
loginhelbd.org,phishing,1
articles.sfgate.com/2006-04-13/bay-area/17291539_1_west-oakland-church-pointer-sisters-fritz-pointer,benign,0
ontariopc.com/our-team/,benign,0
http://coratradecenter.ro/catalog-produse/category/8/ambalare-si-marcare,defacement,2
philcresthillstennisclub.com/challengerhome.htm,benign,0
robertmacneilmusicworks.com/about,benign,0
wiki.answers.com/Q/Who_is_Dave_Ritchie,benign,0
abacom.com/~dgdupre/duprea.htm,benign,0
en.wikipedia.org/wiki/Quebec_Autoroute_15,benign,0
http://www.thomasopen.nl/index.php/in-de-pers,defacement,2
http://www.rockabilly.it/gruppi/10-amalgama-teatro-e-i-souvenire-ditalie.html,defacement,2
blogs.sacbee.com/capitolalertlatest/2011/07/portantino-demands-assembly-re.html,benign,0
http://stockmarketinvestingforbeginners.com/portfolio-basics/2-sector-rotation-can-help-avoid-bear-market-downturns?fontstyle=f-smaller,defacement,2
docstoc.com/docs/59188637/Avery-Information,benign,0
e-yearbook.com/yearbooks/Pioneer_High_School_Torch_Yearbook/1984/Page_249.html,benign,0
unindustrial.com/,benign,0
imdb.com/title/tt0988045/combined,benign,0
metrolyrics.com/rock-n-roll-machine-lyrics-the-donnas.html,benign,0
en.wikipedia.org/wiki/Charles_Brown_(musician),benign,0
http://www.sikobv.nl/nl/webshop.html?page=shop.browse&category_id=12,defacement,2
http://distractify.com/post/related/id/5550c0da4a0c4be20984eae5/skip/40/limit/10/back/0,benign,0
web.artprice.com/artistdetails.aspx?idArti=MTIwMzIyOTE2NTY5NTEt&artist=Frederick+George+WILLS&src=3,benign,0
businessgifts.russellstover.com/,benign,0
metacritic.com/redirectcritic?m=21grams,benign,0
aspeninstitute.org/publications/identity-age-cloud-computing-next-generation-internets-impact-business-governance-socia,benign,0
beehivehockey.com/team_montrealmaroons1t.htm,benign,0
alibris.com/search/books/qwork/3961904/used/Lions%20%27n%20tigers%20%27n%20everything,benign,0
manta.com/c/mmqylcd/osceola-county-treasurer-s-office,benign,0
thisbluemarble.com/forum.php,benign,0
redfin.com/CA/Dana-Point/33621-Holtz-Hill-Rd-92629/home/5819674,benign,0
merkel.esc14.net/,benign,0
http://mangafox.me/manga/shukufuku_no_kuro_to_hametsu_no_shiro_dragon_knights_2/v01/c003/1.html,benign,0
canadaonline.about.com/od/premiers/a/premiersque.htm,benign,0
http://kizombafestival.pl/index.php?view=article&catid=42:artyci&id=104:montuno-aye-polska&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=80&lang=en,defacement,2
